id_vivienda,estrato,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,felicidad_bin,satisfaccion_bin,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,maxima_educacion,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,tipo_vivienda,espacios_vivienda,acueducto,alcantarillado,energia_electrica,gas_natural,material_pisos,material_paredes,combustible_cocinar,nevera,lavadora,licuadora,tv,television_por_cable,calentador_agua,microondas,aire_acondicionado,computador,equipo_de_sonido,motocicleta,ventilador,dvd,carro,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,ciudad_ofrece_oportunidades,control_decisiones,se_considera_pobre,ingreso_mensual_hogar_para_necesidades_SMMLV,recoleccion_basuras,usufructo_vivienda,felicidad_hogar,satisfaccion_hogar_forma_vida,rango_SMMLV_necesidades_mes,nivel_sisben,internet,frec_problemas_vestir,frec_problemas_medicamentos,frec_problemas_vivienda,frec_problemas_asistencia_escolar
2016_gal_686,1.0,galapa,686.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,no,0.0,media,0.0,2.0,si,casa,5.0,no,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,no,si,no,no,siempre,igual,no,si,control sobre todas las decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,siempre,siempre,nunca,nunca
2016_gal_687,2.0,galapa,687.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,si,0.0,media,0.0,1.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,si,si,no,no,no,si,si,no,no,no,no,siempre,mejor,no,no,control sobre todas las decisiones,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,si,siempre,siempre,siempre,a veces
2016_gal_688,1.0,galapa,688.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,no,0.0,técnica/tecnológica,0.0,1.0,no,casa,6.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,no,no,siempre,peor,no,si,control sobre todas las decisiones,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,si,raramente,raramente,siempre,nunca
2016_gal_689,2.0,galapa,689.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,no,1.0,básica secundaria,0.0,2.0,si,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,raramente,mejor,si,si,control sobre todas las decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",no muy feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,no,a menudo,nunca,nunca,nunca
2016_gal_690,1.0,galapa,690.0,4.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,no,1.0,media,0.0,2.0,no,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,si,si,si,no,no,no,no,no,no,si,no,no,siempre,peor,no,no,control sobre algunas decisiones,si,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,no muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,a menudo,siempre,siempre,siempre
2016_gal_691,2.0,galapa,691.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,no,1.0,media,0.0,0.0,no,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,no,si,no,no,siempre,igual,no,no,control sobre algunas decisiones,si,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",no muy feliz,insatisfecho,entre 1 y 2 salarios mínimos,2.0,no,siempre,siempre,siempre,siempre
2016_gal_692,1.0,galapa,692.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,no,0.0,técnica/tecnológica,0.0,0.0,no,casa,6.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,no,si,si,no,no,no,no,no,si,si,no,no,siempre,peor,no,no,control sobre algunas decisiones,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,a menudo,siempre,siempre,siempre
2016_gal_693,2.0,galapa,693.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,media,0.0,1.0,no,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,no,si,no,no,no,no,no,no,si,no,no,raramente,igual,si,si,control sobre todas las decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,raramente,raramente,raramente,raramente
2016_gal_694,1.0,galapa,694.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,0.0,media,0.0,1.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,a menudo,igual,no,no,control sobre muy pocas decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,siempre,a veces,raramente,nunca
2016_gal_695,1.0,galapa,695.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,básica secundaria,0.0,1.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,siempre,igual,no,no,control sobre todas las decisiones,si,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,a veces,raramente,siempre,nunca
2016_gal_696,1.0,galapa,696.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,no,1.0,media,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,no,si,si,no,no,no,no,si,no,si,no,no,a veces,peor,no,no,control sobre todas las decisiones,si,entre 2 y 5 salarios mínimos,si,otra,bastante feliz,insatisfecho,entre 2 y 5 salarios mínimos,2.0,no,a veces,a veces,nunca,raramente
2016_gal_697,1.0,galapa,697.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,no,2.0,universitaria,0.0,0.0,no,casa,4.0,si,si,si,si,"tierra, arena","zinc, tela, cartón, latas, desechos, plásticos",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,no,no,nunca,igual,si,no,control sobre todas las decisiones,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,raramente,raramente,raramente,nunca
2016_gal_698,2.0,galapa,698.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,no,0.0,básica secundaria,0.0,2.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,raramente,peor,no,no,control sobre todas las decisiones,si,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,raramente,raramente,a menudo,nunca
2016_gal_699,1.0,galapa,699.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,0.0,técnica/tecnológica,0.0,1.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,si,no,no,si,no,no,raramente,peor,si,no,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,posesión sin titulo o propiedad colectiva,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,raramente,raramente,a veces,raramente
2016_gal_700,2.0,galapa,700.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,no,2.0,técnica/tecnológica,0.0,1.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,si,si,no,si,no,no,raramente,igual,si,no,control sobre algunas decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,raramente,raramente,raramente,raramente
2016_gal_701,1.0,galapa,701.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,no,2.0,básica secundaria,0.0,1.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,si,si,no,si,no,no,raramente,igual,si,si,control sobre algunas decisiones,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,raramente,raramente,raramente,raramente
2016_gal_702,2.0,galapa,702.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,no,0.0,media,0.0,0.0,no,casa,5.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,no,no,raramente,igual,no,no,control sobre algunas decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,no,raramente,raramente,raramente,nunca
2016_gal_703,2.0,galapa,703.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,si,0.0,básica primaria,0.0,1.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,no,si,no,no,a veces,igual,no,no,control sobre algunas decisiones,si,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,no,a veces,a veces,raramente,nunca
2016_gal_704,2.0,galapa,704.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,si,0.0,media,0.0,2.0,no,casa,5.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,no,no,raramente,igual,no,no,control sobre algunas decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,no,raramente,raramente,raramente,nunca
2016_gal_705,2.0,galapa,705.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,no,1.0,técnica/tecnológica,0.0,1.0,si,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,no,no,a veces,peor,no,no,control sobre la mayoría de decisiones,si,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,no muy feliz,insatisfecho,entre 2 y 5 salarios mínimos,2.0,no,a veces,a veces,siempre,nunca
2016_gal_706,1.0,galapa,706.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,1.0,técnica/tecnológica,0.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,si,si,no,si,no,no,raramente,igual,si,no,control sobre todas las decisiones,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,raramente,raramente,raramente,raramente
2016_gal_707,2.0,galapa,707.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,2.0,técnica/tecnológica,0.0,1.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,siempre,igual,no,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,siempre,a veces,a veces,nunca
2016_gal_708,3.0,galapa,708.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,no,0.0,básica primaria,0.0,0.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,no,no,raramente,peor,no,no,control sobre todas las decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,raramente,raramente,nunca,nunca
2016_gal_709,1.0,galapa,709.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,no,0.0,media,0.0,2.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,raramente,igual,no,si,control sobre algunas decisiones,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,raramente,raramente,raramente,nunca
2016_mal_710,2.0,malambo,710.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,no,2.0,técnica/tecnológica,0.0,1.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,no,no,si,no,no,raramente,igual,no,si,control sobre algunas decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,raramente,raramente,raramente,raramente
2016_gal_711,2.0,galapa,711.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,no,0.0,universitaria,0.0,1.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,si,si,si,no,si,no,no,nunca,mejor,si,si,control sobre todas las decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,raramente,a menudo,nunca,raramente
2016_gal_712,2.0,galapa,712.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,no,0.0,media,0.0,0.0,no,casa,6.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,raramente,siempre,nunca,nunca
2016_gal_713,1.0,galapa,713.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,no,0.0,media,0.0,2.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,no,no,a veces,igual,no,si,control sobre algunas decisiones,si,entre 1 y 2 salarios mínimos,si,otra,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,a veces,a veces,a veces,nunca
2016_gal_714,2.0,galapa,714.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,no,0.0,técnica/tecnológica,0.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,a veces,igual,no,no,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,a veces,raramente,nunca,nunca
2016_gal_715,1.0,galapa,715.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,no,0.0,básica secundaria,0.0,0.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,no,si,no,no,a veces,igual,no,no,control sobre algunas decisiones,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",no muy feliz,insatisfecho,entre 1 y 2 salarios mínimos,3.0,no,a veces,a veces,a veces,nunca
2016_gal_716,2.0,galapa,716.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,no,0.0,técnica/tecnológica,0.0,3.0,si,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,si,si,no,si,no,no,a veces,igual,no,no,control sobre algunas decisiones,si,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,a veces,a veces,a veces,nunca
2016_gal_717,1.0,galapa,717.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,no,0.0,técnica/tecnológica,0.0,0.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,no,no,raramente,igual,no,no,control sobre algunas decisiones,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,raramente,raramente,nunca,nunca
2016_gal_718,1.0,galapa,718.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,no,2.0,universitaria,0.0,2.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,si,si,no,no,raramente,igual,no,no,control sobre algunas decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,si,raramente,raramente,nunca,raramente
2016_gal_719,1.0,galapa,719.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,media,0.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,no,no,no,raramente,igual,no,no,control sobre todas las decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,raramente,a menudo,raramente,raramente
2016_gal_720,2.0,galapa,720.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,no,0.0,técnica/tecnológica,0.0,2.0,si,casa,6.0,si,si,si,si,"tierra, arena","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,no,si,si,no,nunca,igual,no,si,control sobre todas las decisiones,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,raramente,nunca,nunca,nunca
2016_gal_721,2.0,galapa,721.0,4.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,no,0.0,básica secundaria,0.0,3.0,no,casa,4.0,si,si,si,si,"tierra, arena","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,no,si,no,no,no,no,no,no,no,si,no,no,a menudo,igual,no,no,control sobre muy pocas decisiones,si,entre 1 y 2 salarios mínimos,si,posesión sin titulo o propiedad colectiva,no muy feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,siempre,a veces,raramente,nunca
2016_gal_722,1.0,galapa,722.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,1.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,siempre,igual,no,no,control sobre algunas decisiones,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,siempre,a veces,raramente,raramente
2016_gal_723,1.0,galapa,723.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,no,0.0,preescolar,0.0,1.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,a menudo,peor,no,no,control sobre todas las decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,raramente,raramente,raramente,nunca
2016_gal_724,2.0,galapa,724.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,media,0.0,1.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,raramente,raramente,raramente,raramente
2016_gal_725,1.0,galapa,725.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,no,2.0,media,0.0,1.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,raramente,peor,no,no,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,raramente,raramente,raramente,raramente
2016_gal_726,1.0,galapa,726.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,no,0.0,básica secundaria,0.0,1.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,raramente,igual,no,si,control sobre la mayoría de decisiones,si,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,no muy feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,no,raramente,raramente,raramente,nunca
2016_gal_727,2.0,galapa,727.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,no,0.0,media,0.0,0.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,no,no,siempre,igual,no,no,control sobre algunas decisiones,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",no muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,a menudo,a menudo,raramente,nunca
2016_gal_728,1.0,galapa,728.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,no,0.0,básica secundaria,0.0,1.0,no,casa,2.0,no,no,si,no,"tierra, arena","madera burda, tabla, tablón, bahareque",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,siempre,peor,no,no,control sobre algunas decisiones,si,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",no muy feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,no,siempre,siempre,nunca,nunca
